Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Tot_No_Bedrooms,Max_Age,Closest_city
180300.0,3.6548,29.0,3334.0,712.0,2919.0,718.0,34.3,-118.42,32411.4341114299,2622.0,46.0,LA
203400.0,5.2987,18.0,6572.0,1105.0,3473.0,1067.0,34.32,-118.41,34794.3554533788,5467.0,32.0,LA
187400.0,5.1668,28.0,3187.0,569.0,2205.0,559.0,34.3,-118.41,32648.7958899729,2618.0,40.0,LA
156000.0,4.3409,30.0,3027.0,604.0,1970.0,590.0,34.32,-118.42,34571.7808113377,2423.0,48.0,LA
154300.0,4.0301,14.0,4151.0,941.0,3163.0,915.0,34.31,-118.44,33103.1007128715,3210.0,31.0,LA
160100.0,2.7472,22.0,3182.0,822.0,2661.0,746.0,34.31,-118.44,33103.1007128715,2360.0,40.0,LA
155500.0,3.4,38.0,1595.0,314.0,1181.0,327.0,34.3,-118.44,32010.8600074764,1281.0,48.0,LA
182500.0,4.0556,9.0,1739.0,358.0,820.0,323.0,34.31,-118.45,32946.2200739667,1381.0,20.0,LA
189400.0,4.26,23.0,3481.0,641.0,1952.0,682.0,34.32,-118.45,34044.7885628848,2840.0,34.0,LA
194100.0,4.1514,10.0,5777.0,1112.0,2917.0,1056.0,34.32,-118.46,33917.2498616262,4665.0,32.0,LA
173100.0,4.4773,28.0,1532.0,287.0,977.0,275.0,34.31,-118.45,32946.2200739667,1245.0,48.0,LA
158500.0,4.0337,32.0,2424.0,476.0,2291.0,419.0,34.3,-118.46,31712.1777540149,1948.0,44.0,LA
218200.0,4.2708,24.0,2920.0,601.0,1460.0,598.0,34.31,-118.46,32814.3961860051,2319.0,43.0,LA
325200.0,4.8988,13.0,2664.0,518.0,1468.0,521.0,34.32,-118.47,33814.2704566821,2146.0,25.0,LA
270100.0,6.0891,9.0,2384.0,395.0,1697.0,402.0,34.33,-118.48,34574.6198255544,1989.0,20.0,LA
172400.0,3.0,31.0,1091.0,256.0,892.0,238.0,34.31,-118.48,32472.8374702291,835.0,49.0,LA
192200.0,3.6736,16.0,2495.0,551.0,2314.0,567.0,34.3,-118.47,31601.9874172075,1944.0,26.0,LA
183300.0,3.0526,24.0,3668.0,890.0,3151.0,810.0,34.29,-118.46,30610.6631866488,2778.0,35.0,LA
190000.0,4.2935,18.0,4256.0,987.0,3401.0,955.0,34.29,-118.47,30496.4795179955,3269.0,32.0,LA
431800.0,9.2873,26.0,4516.0,611.0,1714.0,581.0,34.29,-118.49,30069.6660842438,3905.0,42.0,LA
319400.0,6.8695,27.0,2535.0,389.0,1071.0,386.0,34.28,-118.49,29023.7481765472,2146.0,39.0,LA
285500.0,6.6458,31.0,3508.0,585.0,1957.0,588.0,34.28,-118.49,29023.7481765472,2923.0,46.0,LA
356300.0,7.0598,25.0,1024.0,145.0,357.0,147.0,34.31,-118.49,32174.7901270923,879.0,41.0,LA
374000.0,8.1248,18.0,7498.0,976.0,3189.0,955.0,34.32,-118.52,32508.4632088083,6522.0,30.0,LA
344000.0,7.5078,24.0,6145.0,868.0,2710.0,875.0,34.3,-118.51,30577.810831573,5277.0,41.0,LA
301700.0,6.3911,29.0,4239.0,653.0,1890.0,631.0,34.28,-118.51,28441.3077415937,3586.0,46.0,LA
319300.0,6.4171,29.0,1287.0,194.0,525.0,187.0,34.29,-118.51,29507.9450345314,1093.0,48.0,LA
474600.0,7.7464,28.0,2272.0,320.0,868.0,312.0,34.29,-118.52,29266.4561245643,1952.0,38.0,LA
450700.0,8.8467,17.0,4542.0,621.0,2144.0,597.0,34.3,-118.52,30344.8650492321,3921.0,29.0,LA
152100.0,4.3047,27.0,2676.0,652.0,2661.0,623.0,34.3,-118.45,31848.5803110642,2024.0,41.0,LA
160200.0,3.4812,35.0,4085.0,919.0,3988.0,906.0,34.3,-118.45,31848.5803110642,3166.0,49.0,LA
377200.0,6.7248,18.0,5481.0,780.0,2477.0,764.0,34.28,-118.54,27774.1372795005,4701.0,30.0,LA
428600.0,8.1125,16.0,8879.0,1239.0,3468.0,1200.0,34.28,-118.55,27609.5548736947,7640.0,28.0,LA
500001.0,10.8805,10.0,7665.0,999.0,3517.0,998.0,34.28,-118.54,27774.1372795005,6666.0,22.0,LA
376200.0,8.2159,22.0,4423.0,622.0,1995.0,582.0,34.3,-118.54,29958.406793837,3801.0,39.0,LA
341200.0,7.0808,4.0,6995.0,1151.0,2907.0,1089.0,34.29,-118.57,28477.2709242437,5844.0,17.0,LA
152000.0,3.5714,38.0,1527.0,332.0,1303.0,340.0,34.28,-118.45,29656.4993645361,1195.0,51.0,LA
217600.0,5.5931,23.0,1663.0,302.0,1242.0,283.0,34.28,-118.46,29509.9313032879,1361.0,36.0,LA
222900.0,5.1408,33.0,1549.0,264.0,881.0,289.0,34.27,-118.47,28286.978592428,1285.0,51.0,LA
227100.0,5.3107,35.0,2132.0,368.0,1128.0,341.0,34.28,-118.48,29301.4190133722,1764.0,52.0,LA
226700.0,5.5608,35.0,1511.0,274.0,873.0,254.0,34.28,-118.48,29301.4190133722,1237.0,49.0,LA
192400.0,2.7353,17.0,1444.0,282.0,523.0,270.0,34.27,-118.47,28286.978592428,1162.0,26.0,LA
220600.0,5.741,35.0,1150.0,185.0,741.0,178.0,34.27,-118.47,28286.978592428,965.0,45.0,LA
223700.0,4.9323,34.0,1231.0,222.0,702.0,222.0,34.27,-118.48,28193.4018426339,1009.0,47.0,LA
216800.0,4.9955,33.0,2649.0,449.0,1303.0,437.0,34.27,-118.48,28193.4018426339,2200.0,45.0,LA
185800.0,3.705,33.0,1194.0,229.0,839.0,230.0,34.27,-118.45,28562.3036644274,965.0,50.0,LA
195900.0,5.1296,35.0,1579.0,300.0,1012.0,265.0,34.27,-118.45,28562.3036644274,1279.0,56.0,LA
172300.0,2.6193,28.0,1865.0,463.0,1182.0,440.0,34.27,-118.46,28410.0730779955,1402.0,42.0,LA
158100.0,3.5347,36.0,1111.0,275.0,1333.0,266.0,34.27,-118.44,28743.2074196842,836.0,52.0,LA
142400.0,3.3603,29.0,1701.0,419.0,1616.0,371.0,34.27,-118.44,28743.2074196842,1282.0,44.0,LA
195600.0,4.8359,35.0,1724.0,311.0,992.0,315.0,34.26,-118.45,27469.5338234313,1413.0,47.0,LA
204600.0,4.3839,36.0,1453.0,270.0,808.0,275.0,34.25,-118.45,26378.3670482404,1183.0,58.0,LA
209600.0,4.175,35.0,1637.0,300.0,894.0,302.0,34.26,-118.45,27469.5338234313,1337.0,45.0,LA
210300.0,5.0947,33.0,1358.0,247.0,738.0,235.0,34.26,-118.46,27311.1940611063,1111.0,42.0,LA
217100.0,4.9485,36.0,1394.0,254.0,761.0,262.0,34.26,-118.46,27311.1940611063,1140.0,49.0,LA
224200.0,4.2143,33.0,2202.0,433.0,1135.0,407.0,34.25,-118.46,26213.4173995651,1769.0,45.0,LA
208600.0,3.6989,32.0,2217.0,422.0,1064.0,427.0,34.25,-118.46,26213.4173995651,1795.0,52.0,LA
199200.0,3.8875,34.0,1300.0,289.0,650.0,291.0,34.26,-118.47,27183.1086984412,1011.0,49.0,LA
218400.0,5.5792,35.0,1898.0,344.0,1123.0,347.0,34.26,-118.47,27183.1086984412,1554.0,53.0,LA
238000.0,5.749,36.0,1770.0,296.0,938.0,304.0,34.26,-118.48,27085.7069493702,1474.0,50.0,LA
239900.0,4.6591,27.0,2722.0,468.0,1164.0,419.0,34.26,-118.49,26947.7794764375,2254.0,47.0,LA
195700.0,4.1492,34.0,1732.0,399.0,1120.0,401.0,34.25,-118.47,26079.9252539239,1333.0,45.0,LA
195300.0,5.1619,36.0,1951.0,395.0,1040.0,375.0,34.25,-118.48,25978.3755584898,1556.0,49.0,LA
216900.0,4.9688,35.0,1442.0,276.0,795.0,268.0,34.25,-118.48,25978.3755584898,1166.0,47.0,LA
223300.0,5.1068,35.0,1865.0,335.0,1074.0,337.0,34.25,-118.48,25978.3755584898,1530.0,49.0,LA
232900.0,4.3333,33.0,2088.0,383.0,960.0,362.0,34.25,-118.49,25909.1439078486,1705.0,48.0,LA
225900.0,5.5714,34.0,4877.0,815.0,2521.0,781.0,34.27,-118.49,27982.9226192187,4062.0,47.0,LA
236200.0,4.58,33.0,3047.0,527.0,1578.0,507.0,34.27,-118.49,27982.9226192187,2520.0,52.0,LA
221600.0,4.869,35.0,2235.0,390.0,1148.0,416.0,34.27,-118.5,27666.9521322627,1845.0,55.0,LA
243800.0,5.4065,34.0,3580.0,565.0,1694.0,524.0,34.28,-118.51,28441.3077415937,3015.0,51.0,LA
379600.0,7.8193,33.0,1975.0,271.0,801.0,287.0,34.28,-118.52,28190.6533197927,1704.0,47.0,LA
222500.0,4.055,34.0,3787.0,771.0,1966.0,738.0,34.27,-118.51,27378.2762957182,3016.0,41.0,LA
252100.0,4.1042,36.0,2276.0,429.0,1001.0,419.0,34.27,-118.51,27378.2762957182,1847.0,49.0,LA
271200.0,5.5649,36.0,3204.0,538.0,1499.0,499.0,34.27,-118.52,27117.7668028376,2666.0,52.0,LA
329200.0,5.3847,32.0,1931.0,298.0,948.0,314.0,34.27,-118.53,26886.2424070433,1633.0,42.0,LA
308400.0,8.176,18.0,3674.0,577.0,1590.0,550.0,34.26,-118.53,25807.0097064044,3097.0,35.0,LA
311800.0,5.6912,22.0,5303.0,838.0,2372.0,807.0,34.26,-118.54,25596.6933918799,4465.0,38.0,LA
348200.0,6.7415,28.0,2309.0,300.0,931.0,302.0,34.27,-118.54,26684.4575780821,2009.0,43.0,LA
320500.0,5.634,33.0,1927.0,305.0,896.0,293.0,34.27,-118.53,26886.2424070433,1622.0,47.0,LA
500001.0,10.9052,23.0,4960.0,592.0,1929.0,586.0,34.26,-118.54,25596.6933918799,4368.0,36.0,LA
445400.0,8.203,21.0,4018.0,536.0,1508.0,529.0,34.26,-118.55,25417.9733133524,3482.0,40.0,LA
352800.0,8.1356,25.0,4919.0,661.0,2183.0,625.0,34.27,-118.55,26513.0913489043,4258.0,36.0,LA
237300.0,4.8316,33.0,2831.0,510.0,1340.0,504.0,34.26,-118.5,26619.4856059745,2321.0,50.0,LA
254200.0,3.7816,21.0,8850.0,2139.0,4717.0,1979.0,34.26,-118.52,26048.1569294294,6711.0,30.0,LA
332500.0,5.5433,29.0,2472.0,354.0,1109.0,397.0,34.26,-118.51,26319.2876191394,2118.0,41.0,LA
290900.0,4.6625,11.0,7849.0,1664.0,3561.0,1500.0,34.25,-118.52,24982.244569654,6185.0,30.0,LA
261300.0,3.5497,25.0,8389.0,1872.0,4483.0,1747.0,34.26,-118.49,26947.7794764375,6517.0,39.0,LA
258000.0,5.0,28.0,4054.0,712.0,2164.0,746.0,34.25,-118.49,25909.1439078486,3342.0,42.0,LA
500001.0,9.6047,20.0,7384.0,845.0,2795.0,872.0,34.27,-118.57,26263.8908009657,6539.0,35.0,LA
357100.0,7.167,20.0,8146.0,1131.0,3562.0,1054.0,34.26,-118.59,25030.7992160745,7015.0,35.0,LA
375900.0,6.0137,17.0,5406.0,895.0,2337.0,882.0,34.24,-118.61,22816.8707143902,4511.0,34.0,LA
277200.0,4.8333,9.0,4759.0,924.0,1884.0,915.0,34.24,-118.63,22973.5061671105,3835.0,26.0,LA
262100.0,6.3249,15.0,10860.0,1653.0,4178.0,1581.0,34.26,-118.62,25093.3325039422,9207.0,37.0,LA
271500.0,5.6392,18.0,6154.0,1070.0,3010.0,1034.0,34.26,-118.6,25017.8341566164,5084.0,34.0,LA
276600.0,5.5111,16.0,8295.0,1506.0,3903.0,1451.0,34.25,-118.61,23927.7408219731,6789.0,30.0,LA
277600.0,6.5146,18.0,1376.0,225.0,670.0,205.0,34.22,-118.63,20768.9164385057,1151.0,26.0,LA
333700.0,6.8643,25.0,2762.0,410.0,1166.0,439.0,34.22,-118.64,20915.9432610394,2352.0,39.0,LA
350000.0,6.1288,18.0,897.0,142.0,263.0,110.0,34.23,-118.66,22400.7944029526,755.0,31.0,LA
327300.0,6.1419,26.0,3727.0,572.0,1724.0,530.0,34.23,-118.61,21706.1111181076,3155.0,39.0,LA
333700.0,7.3252,24.0,5256.0,758.0,2474.0,780.0,34.22,-118.61,20595.4799134888,4498.0,40.0,LA
230300.0,3.2564,19.0,8866.0,2355.0,5005.0,2194.0,34.23,-118.6,21682.0220261085,6511.0,31.0,LA
254500.0,3.0347,17.0,6592.0,1525.0,4459.0,1463.0,34.23,-118.59,21696.9858174225,5067.0,32.0,LA
500001.0,8.565,31.0,1962.0,243.0,697.0,242.0,34.25,-118.56,24171.2856509138,1719.0,45.0,LA
500001.0,8.1714,23.0,2980.0,362.0,1208.0,378.0,34.24,-118.56,23072.1747514905,2618.0,36.0,LA
273100.0,5.6149,34.0,5098.0,778.0,2239.0,778.0,34.25,-118.57,24052.4512163143,4320.0,49.0,LA
236900.0,3.2426,26.0,3239.0,647.0,1529.0,590.0,34.24,-118.58,22859.4991541731,2592.0,40.0,LA
193300.0,3.6231,15.0,9716.0,2387.0,4992.0,2225.0,34.25,-118.59,23919.4650537018,7329.0,33.0,LA
419900.0,8.7471,20.0,4679.0,609.0,1945.0,609.0,34.25,-118.57,24052.4512163143,4070.0,32.0,LA
280800.0,5.521,23.0,4883.0,769.0,2119.0,725.0,34.25,-118.58,23968.3888134487,4114.0,38.0,LA
248400.0,5.5126,36.0,3215.0,529.0,1710.0,539.0,34.23,-118.56,21974.3556809027,2686.0,50.0,LA
221800.0,4.6944,36.0,2406.0,432.0,1242.0,454.0,34.23,-118.56,21974.3556809027,1974.0,51.0,LA
221900.0,4.9676,22.0,3275.0,648.0,1746.0,585.0,34.23,-118.57,21843.5415584819,2627.0,41.0,LA
230200.0,4.1023,29.0,3907.0,773.0,2037.0,727.0,34.23,-118.58,21750.9218914451,3134.0,46.0,LA
168800.0,3.4091,14.0,4407.0,1209.0,2676.0,1128.0,34.23,-118.59,21696.9858174225,3198.0,28.0,LA
234900.0,4.8929,35.0,1917.0,314.0,1019.0,340.0,34.23,-118.58,21750.9218914451,1603.0,53.0,LA
230400.0,4.875,35.0,1969.0,339.0,950.0,340.0,34.22,-118.58,20642.7073553122,1630.0,50.0,LA
229000.0,4.0077,17.0,6015.0,1464.0,3056.0,1347.0,34.22,-118.59,20585.8611577907,4551.0,32.0,LA
500001.0,8.8612,24.0,4338.0,558.0,1514.0,549.0,34.25,-118.51,25264.85008099,3780.0,35.0,LA
483500.0,8.6454,31.0,5297.0,664.0,1986.0,657.0,34.24,-118.51,24215.5582102174,4633.0,48.0,LA
477200.0,7.2772,36.0,3324.0,448.0,1190.0,423.0,34.23,-118.51,23172.1110439153,2876.0,52.0,LA
418500.0,3.0926,6.0,3218.0,949.0,2295.0,876.0,34.24,-118.52,23920.5240186446,2269.0,23.0,LA
472200.0,8.3841,35.0,1471.0,210.0,735.0,219.0,34.23,-118.52,22863.5792514164,1261.0,53.0,LA
323100.0,3.3892,20.0,6331.0,1537.0,2957.0,1509.0,34.25,-118.53,24730.6759051981,4794.0,35.0,LA
264000.0,3.0977,24.0,4631.0,1164.0,2360.0,1083.0,34.24,-118.54,23427.9783711108,3467.0,41.0,LA
275300.0,2.9076,24.0,2718.0,719.0,3018.0,644.0,34.24,-118.53,23657.6366739113,1999.0,34.0,LA
232900.0,4.375,35.0,3422.0,601.0,1690.0,574.0,34.23,-118.54,22347.6887430241,2821.0,50.0,LA
230400.0,3.2404,27.0,2131.0,543.0,1065.0,528.0,34.23,-118.53,22588.3615339173,1588.0,42.0,LA
322200.0,6.2788,26.0,2639.0,378.0,1191.0,401.0,34.25,-118.54,24511.099744908,2261.0,47.0,LA
407500.0,4.3458,21.0,5751.0,1082.0,2230.0,1016.0,34.24,-118.55,23232.5345607745,4669.0,34.0,LA
245100.0,2.8727,25.0,4409.0,1018.0,4579.0,1010.0,34.23,-118.55,22142.6873345104,3391.0,38.0,LA
454400.0,4.7926,27.0,4580.0,918.0,2252.0,850.0,34.23,-118.51,23172.1110439153,3662.0,45.0,LA
318100.0,3.2289,21.0,4617.0,1101.0,2891.0,1031.0,34.22,-118.52,21812.104536606,3516.0,38.0,LA
240000.0,3.0321,32.0,4039.0,984.0,2675.0,941.0,34.23,-118.53,22588.3615339173,3055.0,45.0,LA
211600.0,3.6187,34.0,2193.0,513.0,1299.0,497.0,34.22,-118.54,21270.6623192247,1680.0,50.0,LA
241400.0,4.125,29.0,1753.0,342.0,1318.0,333.0,34.23,-118.54,22347.6887430241,1411.0,44.0,LA
212300.0,5.2801,34.0,2094.0,380.0,1207.0,380.0,34.25,-118.45,26378.3670482404,1714.0,45.0,LA
170700.0,3.8583,11.0,5363.0,1160.0,2783.0,1034.0,34.24,-118.46,25116.8876347824,4203.0,27.0,LA
238900.0,4.5417,21.0,2692.0,477.0,1330.0,456.0,34.25,-118.47,26079.9252539239,2215.0,35.0,LA
255400.0,2.3111,19.0,2405.0,661.0,1855.0,621.0,34.24,-118.47,24977.5192143946,1744.0,32.0,LA
267600.0,6.6537,32.0,2621.0,412.0,1285.0,414.0,34.24,-118.48,24871.4562217933,2209.0,48.0,LA
253900.0,5.0232,30.0,2871.0,470.0,1335.0,458.0,34.25,-118.49,25909.1439078486,2401.0,42.0,LA
244200.0,5.2939,35.0,2707.0,446.0,1224.0,445.0,34.24,-118.49,24799.1259920667,2261.0,48.0,LA
262300.0,6.0965,34.0,1971.0,316.0,917.0,307.0,34.24,-118.49,24799.1259920667,1655.0,51.0,LA
241100.0,4.8164,32.0,2333.0,389.0,969.0,331.0,34.25,-118.5,25577.4636784508,1944.0,42.0,LA
257300.0,6.155,32.0,2411.0,380.0,1040.0,344.0,34.25,-118.5,25577.4636784508,2031.0,42.0,LA
315300.0,5.9401,34.0,2634.0,412.0,1114.0,423.0,34.24,-118.5,24541.5798834606,2222.0,45.0,LA
319000.0,4.5167,26.0,3082.0,573.0,1590.0,586.0,34.23,-118.5,23512.645508068,2509.0,41.0,LA
242300.0,5.2668,32.0,4373.0,683.0,2040.0,693.0,34.23,-118.49,23689.2892295266,3690.0,45.0,LA
238200.0,5.0325,30.0,1756.0,314.0,899.0,288.0,34.22,-118.49,22579.66033241,1442.0,50.0,LA
160000.0,2.5008,22.0,8350.0,2717.0,9135.0,2452.0,34.23,-118.47,23875.9982634615,5633.0,33.0,LA
258600.0,4.7583,35.0,1963.0,310.0,919.0,297.0,34.23,-118.48,23765.0065169577,1653.0,51.0,LA
273100.0,6.5268,30.0,1762.0,263.0,761.0,292.0,34.23,-118.48,23765.0065169577,1499.0,44.0,LA
239900.0,4.5484,29.0,3354.0,707.0,1752.0,650.0,34.23,-118.48,23765.0065169577,2647.0,40.0,LA
169400.0,2.7121,20.0,4609.0,1499.0,5349.0,1377.0,34.23,-118.46,24021.7755198645,3110.0,40.0,LA
154600.0,3.0187,16.0,6338.0,1768.0,4718.0,1632.0,34.23,-118.46,24021.7755198645,4570.0,28.0,LA
151900.0,3.4514,38.0,921.0,239.0,1023.0,241.0,34.25,-118.43,26800.2048141663,682.0,56.0,LA
183800.0,4.7228,36.0,1181.0,220.0,775.0,218.0,34.24,-118.42,25994.784567038,961.0,52.0,LA
171400.0,4.0208,36.0,1488.0,313.0,1221.0,296.0,34.24,-118.43,25728.7671645167,1175.0,50.0,LA
177200.0,4.5833,35.0,1507.0,281.0,1025.0,286.0,34.24,-118.42,25994.784567038,1226.0,55.0,LA
179200.0,4.5909,35.0,1026.0,195.0,753.0,185.0,34.23,-118.41,25246.3352256909,831.0,52.0,LA
175900.0,3.125,38.0,490.0,101.0,402.0,100.0,34.24,-118.41,26290.35252541,389.0,55.0,LA
165100.0,4.0792,34.0,1102.0,212.0,949.0,212.0,34.26,-118.44,27657.6083696277,890.0,50.0,LA
153900.0,3.9167,28.0,1077.0,288.0,1377.0,293.0,34.26,-118.44,27657.6083696277,789.0,45.0,LA
159300.0,3.6384,32.0,2433.0,553.0,2318.0,532.0,34.25,-118.43,26800.2048141663,1880.0,45.0,LA
174300.0,5.5124,34.0,325.0,60.0,433.0,83.0,34.26,-118.44,27657.6083696277,265.0,47.0,LA
176000.0,3.7,35.0,1583.0,324.0,1481.0,351.0,34.25,-118.44,26574.1884216742,1259.0,44.0,LA
162500.0,3.9833,21.0,2143.0,565.0,1803.0,497.0,34.25,-118.45,26378.3670482404,1578.0,36.0,LA
136500.0,3.5082,11.0,9053.0,2193.0,7096.0,2038.0,34.24,-118.45,25289.0108462974,6860.0,29.0,LA
157600.0,2.3584,15.0,5738.0,1767.0,4620.0,1581.0,34.23,-118.45,24201.709708902,3971.0,30.0,LA
205900.0,3.0865,7.0,3299.0,794.0,2343.0,647.0,34.24,-118.45,25289.0108462974,2505.0,21.0,LA
173700.0,4.8958,33.0,1121.0,231.0,1038.0,236.0,34.25,-118.44,26574.1884216742,890.0,49.0,LA
178700.0,3.7143,35.0,1416.0,261.0,995.0,272.0,34.24,-118.43,25728.7671645167,1155.0,48.0,LA
182500.0,4.4688,35.0,1488.0,293.0,1112.0,288.0,34.24,-118.43,25728.7671645167,1195.0,57.0,LA
184000.0,4.095,36.0,1660.0,301.0,1225.0,307.0,34.24,-118.44,25493.2254020518,1359.0,46.0,LA
178200.0,3.725,35.0,2344.0,435.0,1531.0,399.0,34.24,-118.44,25493.2254020518,1909.0,49.0,LA
186700.0,5.6629,33.0,2478.0,457.0,1567.0,446.0,34.23,-118.42,24938.3599899029,2021.0,49.0,LA
233000.0,5.3767,29.0,1807.0,323.0,1234.0,310.0,34.22,-118.42,23886.9762495328,1484.0,44.0,LA
181500.0,4.4432,35.0,2049.0,390.0,1286.0,385.0,34.23,-118.43,24660.9165050918,1659.0,50.0,LA
183800.0,4.6827,36.0,1379.0,265.0,896.0,246.0,34.24,-118.43,25728.7671645167,1114.0,55.0,LA
189000.0,4.5375,34.0,1550.0,279.0,1011.0,288.0,34.23,-118.42,24938.3599899029,1271.0,47.0,LA
176500.0,3.4013,35.0,1225.0,228.0,720.0,231.0,34.23,-118.43,24660.9165050918,997.0,48.0,LA
173700.0,3.9615,37.0,1737.0,369.0,1061.0,356.0,34.23,-118.43,24660.9165050918,1368.0,52.0,LA
172700.0,4.0057,37.0,1279.0,241.0,987.0,233.0,34.24,-118.43,25728.7671645167,1038.0,58.0,LA
183100.0,4.0368,36.0,1730.0,387.0,1099.0,353.0,34.23,-118.44,24415.0456504836,1343.0,54.0,LA
184600.0,3.66,34.0,1588.0,360.0,1080.0,340.0,34.22,-118.43,23597.1398113616,1228.0,53.0,LA
183800.0,3.8083,41.0,1030.0,214.0,664.0,223.0,34.22,-118.44,23340.0348846543,816.0,57.0,LA
178200.0,3.325,39.0,1529.0,344.0,913.0,314.0,34.22,-118.44,23340.0348846543,1185.0,49.0,LA
181800.0,4.5278,43.0,2257.0,429.0,1418.0,442.0,34.23,-118.44,24415.0456504836,1828.0,51.0,LA
170700.0,2.6299,35.0,2288.0,617.0,2222.0,566.0,34.22,-118.46,22928.2841872076,1671.0,52.0,LA
168200.0,3.9625,39.0,1500.0,333.0,998.0,309.0,34.22,-118.46,22928.2841872076,1167.0,50.0,LA
184400.0,2.871,31.0,2057.0,601.0,2397.0,579.0,34.22,-118.46,22928.2841872076,1456.0,49.0,LA
183000.0,2.0699,24.0,3442.0,1168.0,4625.0,1097.0,34.22,-118.45,23116.7536189931,2274.0,44.0,LA
183700.0,2.5833,25.0,4393.0,1369.0,3781.0,1267.0,34.23,-118.45,24201.709708902,3024.0,37.0,LA
185700.0,2.7714,8.0,2609.0,786.0,1803.0,695.0,34.22,-118.45,23116.7536189931,1823.0,19.0,LA
145400.0,2.585,19.0,9902.0,2814.0,7307.0,2660.0,34.23,-118.46,24021.7755198645,7088.0,37.0,LA
178800.0,3.4612,36.0,1191.0,266.0,718.0,248.0,34.22,-118.44,23340.0348846543,925.0,54.0,LA
185100.0,4.8703,37.0,1665.0,335.0,1011.0,343.0,34.21,-118.44,22268.6520540587,1330.0,54.0,LA
168600.0,2.875,41.0,1440.0,325.0,1014.0,322.0,34.21,-118.44,22268.6520540587,1115.0,57.0,LA
168600.0,2.825,41.0,1582.0,399.0,1159.0,378.0,34.22,-118.44,23340.0348846543,1183.0,53.0,LA
233700.0,4.2656,34.0,2300.0,429.0,1447.0,455.0,34.22,-118.43,23597.1398113616,1871.0,44.0,LA
175500.0,2.425,17.0,3667.0,1209.0,2636.0,1054.0,34.21,-118.43,22538.0139547231,2458.0,33.0,LA
187300.0,3.6618,36.0,1372.0,295.0,774.0,306.0,34.22,-118.43,23597.1398113616,1077.0,50.0,LA
186300.0,3.6442,43.0,1220.0,222.0,729.0,230.0,34.22,-118.4,24560.0780244229,998.0,61.0,LA
191500.0,2.9803,30.0,2453.0,544.0,1753.0,506.0,34.21,-118.4,23544.4259386212,1909.0,48.0,LA
193200.0,4.0167,35.0,2215.0,459.0,1594.0,446.0,34.21,-118.41,23177.2655289738,1756.0,52.0,LA
181300.0,4.8194,45.0,972.0,181.0,554.0,187.0,34.21,-118.4,23544.4259386212,791.0,65.0,LA
183800.0,3.6591,36.0,2557.0,540.0,1556.0,491.0,34.22,-118.4,24560.0780244229,2017.0,49.0,LA
190000.0,4.0049,37.0,1404.0,266.0,889.0,274.0,34.23,-118.4,25583.7396161857,1138.0,53.0,LA
231500.0,4.8816,38.0,983.0,185.0,513.0,170.0,34.25,-118.38,28354.5780711108,798.0,53.0,LA
229200.0,4.1121,40.0,1283.0,246.0,594.0,236.0,34.24,-118.37,27747.8348889585,1037.0,50.0,LA
164600.0,3.6,32.0,1444.0,317.0,1177.0,311.0,34.23,-118.37,26760.9133767746,1127.0,46.0,LA
151500.0,3.5521,17.0,1787.0,463.0,1671.0,448.0,34.22,-118.37,25784.1712613713,1324.0,30.0,LA
158300.0,1.3594,38.0,125.0,42.0,63.0,29.0,34.24,-118.38,27344.3000655459,83.0,51.0,LA
179500.0,4.775,35.0,2552.0,545.0,1850.0,503.0,34.24,-118.4,26614.4865313704,2007.0,50.0,LA
181900.0,3.0083,18.0,3405.0,831.0,3001.0,795.0,34.23,-118.39,25949.425236102,2574.0,34.0,LA
161600.0,2.1518,43.0,1193.0,299.0,1184.0,320.0,34.23,-118.39,25949.425236102,894.0,57.0,LA
172700.0,4.1181,36.0,1643.0,349.0,1414.0,337.0,34.23,-118.4,25583.7396161857,1294.0,51.0,LA
210500.0,5.35,35.0,2830.0,518.0,1577.0,524.0,34.21,-118.41,23177.2655289738,2312.0,51.0,LA
239900.0,5.592,35.0,1789.0,292.0,897.0,267.0,34.21,-118.41,23177.2655289738,1497.0,54.0,LA
165200.0,3.695,40.0,712.0,149.0,533.0,155.0,34.22,-118.39,24940.8220274377,563.0,55.0,LA
186800.0,5.0818,35.0,1790.0,334.0,1277.0,345.0,34.22,-118.39,24940.8220274377,1456.0,50.0,LA
178500.0,3.6845,32.0,1869.0,441.0,1516.0,432.0,34.21,-118.39,23941.3741614273,1428.0,45.0,LA
172400.0,2.6667,14.0,2807.0,868.0,2729.0,803.0,34.21,-118.39,23941.3741614273,1939.0,26.0,LA
177700.0,2.375,20.0,1176.0,344.0,864.0,318.0,34.22,-118.38,25349.2923338439,832.0,36.0,LA
170600.0,3.7708,35.0,1468.0,303.0,1295.0,300.0,34.21,-118.38,24366.654450187,1165.0,54.0,LA
179100.0,3.0833,33.0,1981.0,484.0,1665.0,466.0,34.21,-118.38,24366.654450187,1497.0,44.0,LA
198600.0,4.1857,34.0,3004.0,589.0,1938.0,568.0,34.22,-118.42,23886.9762495328,2415.0,46.0,LA
237400.0,5.1586,29.0,2893.0,543.0,1636.0,540.0,34.21,-118.42,22841.3294439235,2350.0,41.0,LA
187500.0,1.0,34.0,161.0,48.0,66.0,33.0,34.2,-118.42,21802.245027667,113.0,53.0,LA
